UniqueID,IDandDateConcat,Id,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories
357742502,4.3197E+14,4319703577,5/12/16,17,0.01,0.01,0,0,0,0.01,0,0,0,2,0,257
6184742472,4.38816E+14,4388161847,4/12/16,10122,7.78000021,7.78000021,0,0,0,0,0,0,0,0,1440,2955
6184742473,4.38816E+14,4388161847,4/13/16,10993,8.449999809,8.449999809,0,0.059999999,0.629999995,3.880000114,0,1,14,150,1275,3092
6184742474,4.38816E+14,4388161847,4/14/16,8863,6.820000172,6.820000172,0,0.129999995,1.070000052,5.619999886,0,10,35,219,945,2998
6184742475,4.38816E+14,4388161847,4/15/16,8758,6.730000019,6.730000019,0,0,0,6.730000019,0,0,0,299,837,3066
6184742476,4.38816E+14,4388161847,4/16/16,6580,5.059999943,5.059999943,0,0.209999993,0.400000006,4.449999809,0,6,9,253,609,3073
6184742477,4.38816E+14,4388161847,4/17/16,4660,3.579999924,3.579999924,0,0,0,3.579999924,0,0,0,201,721,2572
6184742478,4.38816E+14,4388161847,4/18/16,11009,9.100000381,9.100000381,0,3.559999943,0.400000006,5.139999866,0,27,8,239,1017,3274
6184742479,4.38816E+14,4388161847,4/19/16,10181,7.829999924,7.829999924,0,1.370000005,0.689999998,5.769999981,0,20,16,249,704,3015
6184742480,4.38816E+14,4388161847,4/20/16,10553,8.119999886,8.119999886,0,1.100000024,1.720000029,5.289999962,0,19,42,228,696,3083
6184742481,4.38816E+14,4388161847,4/21/16,10055,7.730000019,7.730000019,0,0.370000005,0.389999986,6.980000019,0,7,12,272,853,3069
6184742482,4.38816E+14,4388161847,4/22/16,12139,9.340000153,9.340000153,0,3.299999952,1.110000014,4.920000076,0,77,25,220,945,3544
6184742483,4.38816E+14,4388161847,4/23/16,13236,10.18000031,10.18000031,0,4.5,0.319999993,5.349999905,0,58,5,215,749,3306
6184742484,4.38816E+14,4388161847,4/24/16,10243,7.880000114,7.880000114,0,1.080000043,0.50999999,6.300000191,0,14,8,239,584,2885
6184742485,4.38816E+14,4388161847,4/25/16,12961,9.970000267,9.970000267,0,0.730000019,1.399999976,7.840000153,0,11,31,301,1054,3288
6184742486,4.38816E+14,4388161847,4/26/16,9461,7.28000021,7.28000021,0,0.939999998,1.059999943,5.269999981,0,14,23,224,673,2929
6184742487,4.38816E+14,4388161847,4/27/16,11193,8.609999657,8.609999657,0,0.699999988,2.50999999,5.389999866,0,11,48,241,684,3074
6184742488,4.38816E+14,4388161847,4/28/16,10074,7.75,7.75,0,1.289999962,0.430000007,6.03000021,0,19,9,234,878,2969
6184742489,4.38816E+14,4388161847,4/29/16,9232,7.099999905,7.099999905,0,0.800000012,0.889999986,5.420000076,0,13,16,236,1175,2979
6184742490,4.38816E+14,4388161847,4/30/16,12533,9.640000343,9.640000343,0,0.699999988,2,6.940000057,0,14,43,300,537,3283
6184742491,4.38816E+14,4388161847,5/1/16,10255,7.889999866,7.889999866,0,1.00999999,0.680000007,6.199999809,0,12,15,241,579,2926
6184742492,4.38816E+14,4388161847,5/2/16,10096,8.399999619,8.399999619,0,3.769999981,0.079999998,4.550000191,0,33,4,204,935,3147
6184742493,4.38816E+14,4388161847,5/3/16,12727,9.789999962,9.789999962,0,1.129999995,0.779999971,7.880000114,0,18,18,306,984,3290
6184742494,4.38816E+14,4388161847,5/4/16,12375,9.520000458,9.520000458,0,2.789999962,0.930000007,5.800000191,0,35,21,251,632,3162
6184742495,4.38816E+14,4388161847,5/5/16,9603,7.380000114,7.380000114,0,0.629999995,1.669999957,5.090000153,0,12,39,199,896,2899
6184742496,4.38816E+14,4388161847,5/6/16,13175,10.13000011,10.13000011,0,2.109999895,2.089999914,5.929999828,0,33,45,262,1100,3425
6184742497,4.38816E+14,4388161847,5/7/16,22770,17.54000092,17.54000092,0,9.449999809,2.769999981,5.329999924,0,120,56,260,508,4022
6184742498,4.38816E+14,4388161847,5/8/16,17298,14.38000011,14.38000011,0,9.890000343,1.25999999,3.230000019,0,107,38,178,576,3934
6184742499,4.38816E+14,4388161847,5/9/16,10218,7.860000134,7.860000134,0,0.340000004,0.730000019,6.789999962,0,6,19,258,1020,3013
6184742500,4.38816E+14,4388161847,5/10/16,10299,7.920000076,7.920000076,0,0.810000002,0.649999976,6.460000038,0,13,14,267,648,3061
6184742501,4.38816E+14,4388161847,5/11/16,10201,7.840000153,7.840000153,0,0.529999971,0.790000021,6.53000021,0,8,18,256,858,2954
6184742502,4.38816E+14,4388161847,5/12/16,3369,2.589999914,2.589999914,0,0,0,2.589999914,0,0,0,108,825,1623
1498642472,4.44511E+14,4445114986,4/12/16,3276,2.200000048,2.200000048,0,0,0,2.200000048,0,0,0,196,787,2113
1498642473,4.44511E+14,4445114986,4/13/16,2961,1.99000001,1.99000001,0,0,0,1.99000001,0,0,0,194,840,2095
1498642474,4.44511E+14,4445114986,4/14/16,3974,2.670000076,2.670000076,0,0,0,2.670000076,0,0,0,231,717,2194
1498642475,4.44511E+14,4445114986,4/15/16,7198,4.829999924,4.829999924,0,0,0,4.829999924,0,0,0,350,711,2496
1498642476,4.44511E+14,4445114986,4/16/16,3945,2.650000095,2.650000095,0,0,0,2.650000095,0,0,0,225,716,2180
1498642477,4.44511E+14,4445114986,4/17/16,2268,1.519999981,1.519999981,0,0,0,1.519999981,0,0,0,114,1219,1933
1498642478,4.44511E+14,4445114986,4/18/16,6155,4.239999771,4.239999771,0,2,0.289999992,1.950000048,0,25,6,162,1247,2248
1498642479,4.44511E+14,4445114986,4/19/16,2064,1.389999986,1.389999986,0,0,0,1.389999986,0,0,0,121,895,1954
1498642480,4.44511E+14,4445114986,4/20/16,2072,1.389999986,1.389999986,0,0,0,1.389999986,0,0,0,137,841,1974
1498642481,4.44511E+14,4445114986,4/21/16,3809,2.559999943,2.559999943,0,0,0,2.539999962,0,0,0,215,756,2150
1498642482,4.44511E+14,4445114986,4/22/16,6831,4.579999924,4.579999924,0,0,0,4.579999924,0,0,0,317,706,2432
1498642483,4.44511E+14,4445114986,4/23/16,4363,2.930000067,2.930000067,0,0,0,2.930000067,0,0,0,201,1239,2149
1498642484,4.44511E+14,4445114986,4/24/16,5002,3.359999895,3.359999895,0,0,0,3.359999895,0,0,0,244,1196,2247
1498642485,4.44511E+14,4445114986,4/25/16,3385,2.269999981,2.269999981,0,0,0,2.269999981,0,0,0,179,916,2070
1498642486,4.44511E+14,4445114986,4/26/16,6326,4.409999847,4.409999847,0,2.410000086,0.039999999,1.960000038,0,29,1,180,839,2291
1498642487,4.44511E+14,4445114986,4/27/16,7243,5.03000021,5.03000021,0,2.619999886,0.029999999,2.380000114,0,32,1,194,839,2361
1498642488,4.44511E+14,4445114986,4/28/16,4493,3.00999999,3.00999999,0,0,0,3.00999999,0,0,0,236,762,2203
1498642489,4.44511E+14,4445114986,4/29/16,4676,3.140000105,3.140000105,0,0,0,3.130000114,0,0,0,226,1106,2196
1498642490,4.44511E+14,4445114986,4/30/16,6222,4.179999828,4.179999828,0,0,0,4.179999828,0,0,0,290,797,2363
1498642491,4.44511E+14,4445114986,5/1/16,5232,3.50999999,3.50999999,0,0,0,3.50999999,0,0,0,240,741,2246
1498642492,4.44511E+14,4445114986,5/2/16,6910,4.75,4.75,0,2.210000038,0.189999998,2.349999905,0,27,4,200,667,2336
1498642493,4.44511E+14,4445114986,5/3/16,7502,5.179999828,5.179999828,0,2.480000019,0.109999999,2.579999924,0,30,2,233,725,2421
1498642494,4.44511E+14,4445114986,5/4/16,2923,1.960000038,1.960000038,0,0,0,1.960000038,0,0,0,180,897,2070
1498642495,4.44511E+14,4445114986,5/5/16,3800,2.549999952,2.549999952,0,0.119999997,0.239999995,2.180000067,0,2,6,185,734,2120
1498642496,4.44511E+14,4445114986,5/6/16,4514,3.029999971,3.029999971,0,0,0,3.029999971,0,0,0,229,809,2211
1498642497,4.44511E+14,4445114986,5/7/16,5183,3.589999914,3.589999914,0,2.130000114,0.189999998,1.25,0,26,4,108,866,2123
1498642498,4.44511E+14,4445114986,5/8/16,7303,4.900000095,4.900000095,0,0,0.25,4.650000095,0,0,8,308,733,2423
1498642499,4.44511E+14,4445114986,5/9/16,5275,3.539999962,3.539999962,0,0,0,3.539999962,0,0,0,266,641,2281
1498642500,4.44511E+14,4445114986,5/10/16,3915,2.630000114,2.630000114,0,0,0,2.630000114,0,0,0,231,783,2181
1498642501,4.44511E+14,4445114986,5/11/16,9105,6.110000134,6.110000134,0,2.25,1,2.859999895,0,34,22,232,622,2499
1498642502,4.44511E+14,4445114986,5/12/16,768,0.519999981,0.519999981,0,0,0,0.519999981,0,0,0,58,380,1212
992442472,4.55861E+14,4558609924,4/12/16,5135,3.390000105,3.390000105,0,0,0,3.390000105,0,0,0,318,1122,1909
992442473,4.55861E+14,4558609924,4/13/16,4978,3.289999962,3.289999962,0,1.24000001,0.439999998,1.610000014,0,19,7,127,1287,1722
992442474,4.55861E+14,4558609924,4/14/16,6799,4.489999771,4.489999771,0,0,0,4.489999771,0,0,0,279,1161,1922
992442475,4.55861E+14,4558609924,4/15/16,7795,5.150000095,5.150000095,0,0.589999974,0.839999974,3.730000019,0,17,30,262,1131,2121
992442476,4.55861E+14,4558609924,4/16/16,7289,4.820000172,4.820000172,0,0.550000012,0.75,3.5,0,8,12,308,1112,1997
992442477,4.55861E+14,4558609924,4/17/16,9634,6.400000095,6.400000095,0,0.550000012,1.139999986,4.710000038,0,7,19,304,1110,2117
992442478,4.55861E+14,4558609924,4/18/16,8940,5.909999847,5.909999847,0,0.980000019,0.930000007,4,0,14,15,331,1080,2116
992442479,4.55861E+14,4558609924,4/19/16,5401,3.569999933,3.569999933,0,0.050000001,0.360000014,3.160000086,0,1,9,248,1182,1876
992442480,4.55861E+14,4558609924,4/20/16,4803,3.170000076,3.170000076,0,0,0,3.170000076,0,0,0,222,1218,1788
992442481,4.55861E+14,4558609924,4/21/16,13743,9.079999924,9.079999924,0,0.419999987,0.970000029,7.699999809,0,6,21,432,844,2486
992442482,4.55861E+14,4558609924,4/22/16,9601,6.349999905,6.349999905,0,1.370000005,1.5,3.470000029,0,20,25,273,1122,2094
992442483,4.55861E+14,4558609924,4/23/16,6890,4.550000191,4.550000191,0,0.340000004,0.200000003,4.010000229,0,5,5,308,1122,2085
992442484,4.55861E+14,4558609924,4/24/16,8563,5.659999847,5.659999847,0,0,0,5.650000095,0,0,0,395,1045,2173
992442485,4.55861E+14,4558609924,4/25/16,8095,5.349999905,5.349999905,0,0.589999974,0.25,4.510000229,0,18,10,340,993,2225
992442486,4.55861E+14,4558609924,4/26/16,9148,6.050000191,6.050000191,0,0.430000007,2.029999971,3.589999914,0,12,41,283,1062,2223
992442487,4.55861E+14,4558609924,4/27/16,9557,6.320000172,6.320000172,0,1.960000038,0.889999986,3.460000038,0,27,14,312,1087,2098
992442488,4.55861E+14,4558609924,4/28/16,9451,6.25,6.25,0,0.02,0.270000011,5.949999809,0,1,11,367,985,2185
992442489,4.55861E+14,4558609924,4/29/16,7833,5.179999828,5.179999828,0,1.019999981,1.850000024,2.309999943,0,15,29,197,1096,1918
992442490,4.55861E+14,4558609924,4/30/16,10319,6.820000172,6.820000172,0,0.469999999,1.889999986,4.460000038,0,7,29,293,1111,2105
992442491,4.55861E+14,4558609924,5/1/16,3428,2.269999981,2.269999981,0,0,0,2.269999981,0,0,0,190,1121,1692
992442492,4.55861E+14,4558609924,5/2/16,7891,5.21999979,5.21999979,0,0,0,5.21999979,0,0,0,383,1057,2066
992442493,4.55861E+14,4558609924,5/3/16,5267,3.480000019,3.480000019,0,0.600000024,0.280000001,2.599999905,0,21,10,237,1172,1953
992442494,4.55861E+14,4558609924,5/4/16,5232,3.460000038,3.460000038,0,0,0,3.460000038,0,0,0,252,1188,1842
992442495,4.55861E+14,4558609924,5/5/16,10611,7.010000229,7.010000229,0,1.00999999,0.5,5.510000229,0,14,8,370,1048,2262
992442496,4.55861E+14,4558609924,5/6/16,3755,2.480000019,2.480000019,0,0,0,2.480000019,0,0,0,202,1238,1722
992442497,4.55861E+14,4558609924,5/7/16,8237,5.440000057,5.440000057,0,1.610000014,1,2.829999924,0,23,16,233,1116,1973
992442498,4.55861E+14,4558609924,5/8/16,6543,4.329999924,4.329999924,0,1.799999952,0.5,2.019999981,0,66,35,238,1019,2666
992442499,4.55861E+14,4558609924,5/9/16,11451,7.570000172,7.570000172,0,0.430000007,1.620000005,5.519999981,0,6,30,339,1065,2223
992442500,4.55861E+14,4558609924,5/10/16,6435,4.25,4.25,0,0.74000001,1.120000005,2.390000105,0,11,18,220,1191,1889
992442501,4.55861E+14,4558609924,5/11/16,9108,6.019999981,6.019999981,0,0.25999999,1.820000052,3.940000057,0,4,31,324,1081,2131
992442502,4.55861E+14,4558609924,5/12/16,6307,4.170000076,4.170000076,0,0,0,4.170000076,0,0,0,247,736,1452
2168442472,4.70292E+14,4702921684,4/12/16,7213,5.880000114,5.880000114,0,0,0,5.849999905,0,0,0,263,718,2947
2168442473,4.70292E+14,4702921684,4/13/16,6877,5.579999924,5.579999924,0,0,0,5.579999924,0,0,0,258,777,2898
2168442474,4.70292E+14,4702921684,4/14/16,7860,6.369999886,6.369999886,0,0,0,6.369999886,0,0,0,271,772,2984
2168442475,4.70292E+14,4702921684,4/15/16,6506,5.28000021,5.28000021,0,0.07,0.419999987,4.789999962,0,1,8,256,944,2896
2168442476,4.70292E+14,4702921684,4/16/16,11140,9.029999733,9.029999733,0,0.239999995,1.25,7.539999962,0,3,24,335,556,3328
2168442477,4.70292E+14,4702921684,4/17/16,12692,10.28999996,10.28999996,0,0.959999979,3.460000038,5.880000114,0,12,66,302,437,3394
2168442478,4.70292E+14,4702921684,4/18/16,9105,7.380000114,7.380000114,0,1.820000052,1.49000001,4.070000172,0,22,30,191,890,3013
2168442479,4.70292E+14,4702921684,4/19/16,6708,5.440000057,5.440000057,0,0.879999995,0.370000005,4.190000057,0,10,8,179,757,2812
2168442480,4.70292E+14,4702921684,4/20/16,8793,7.130000114,7.130000114,0,0.159999996,1.230000019,5.730000019,0,2,29,260,717,3061
2168442481,4.70292E+14,4702921684,4/21/16,6530,5.300000191,5.300000191,0,0.310000002,2.049999952,2.940000057,0,4,41,144,901,2729
2168442482,4.70292E+14,4702921684,4/22/16,1664,1.350000024,1.350000024,0,0,0,1.350000024,0,0,0,72,1341,2241
2168442483,4.70292E+14,4702921684,4/23/16,15126,12.27000046,12.27000046,0,0.75999999,3.24000001,8.270000458,0,9,66,408,469,3691
2168442484,4.70292E+14,4702921684,4/24/16,15050,12.22000027,12.22000027,0,1.200000048,5.119999886,5.880000114,0,15,95,281,542,3538
2168442485,4.70292E+14,4702921684,4/25/16,9167,7.429999828,7.429999828,0,0.49000001,0.819999993,6.110000134,0,6,15,270,730,3064
2168442486,4.70292E+14,4702921684,4/26/16,6108,4.949999809,4.949999809,0,0.07,0.349999994,4.539999962,0,1,8,216,765,2784
2168442487,4.70292E+14,4702921684,4/27/16,7047,5.71999979,5.71999979,0,0.090000004,0.800000012,4.78000021,0,1,16,238,733,2908
2168442488,4.70292E+14,4702921684,4/28/16,9023,7.320000172,7.320000172,0,1.129999995,0.419999987,5.769999981,0,14,9,232,738,3033
2168442489,4.70292E+14,4702921684,4/29/16,9930,8.050000191,8.050000191,0,1.059999943,0.920000017,6.070000172,0,12,19,267,692,3165
2168442490,4.70292E+14,4702921684,4/30/16,10144,8.229999542,8.229999542,0,0.319999993,2.029999971,5.880000114,0,4,36,263,728,3115
2168442491,4.70292E+14,4702921684,5/1/16,0,0,0,0,0,0,0,0,0,0,0,1440,2017
2168442492,4.70292E+14,4702921684,5/2/16,7245,5.920000076,5.920000076,0,0.379999995,1.74000001,3.75999999,0,5,40,195,1131,2859
2168442493,4.70292E+14,4702921684,5/3/16,9454,7.670000076,7.670000076,0,0,0,7.670000076,0,0,0,313,729,3145
2168442494,4.70292E+14,4702921684,5/4/16,8161,6.619999886,6.619999886,0,0.340000004,0.730000019,5.539999962,0,4,15,251,757,3004
2168442495,4.70292E+14,4702921684,5/5/16,8614,6.989999771,6.989999771,0,0.670000017,0.219999999,6.090000153,0,8,5,241,745,3006
2168442496,4.70292E+14,4702921684,5/6/16,6943,5.630000114,5.630000114,0,0.079999998,0.660000026,4.869999886,0,1,16,207,682,2859
2168442497,4.70292E+14,4702921684,5/7/16,14370,11.64999962,11.64999962,0,0.370000005,2.309999943,8.970000267,0,5,46,439,577,3683
2168442498,4.70292E+14,4702921684,5/8/16,12857,10.43000031,10.43000031,0,0.680000007,6.210000038,3.539999962,0,9,125,192,1019,3287
2168442499,4.70292E+14,4702921684,5/9/16,8232,6.679999828,6.679999828,0,0,0.569999993,6.099999905,0,0,12,253,746,2990
2168442500,4.70292E+14,4702921684,5/10/16,10613,8.609999657,8.609999657,0,0.079999998,1.879999995,6.650000095,0,1,37,262,701,3172
2168442501,4.70292E+14,4702921684,5/11/16,9810,7.960000038,7.960000038,0,0.779999971,2.160000086,4.980000019,0,10,41,235,784,3069
2168442502,4.70292E+14,4702921684,5/12/16,2752,2.230000019,2.230000019,0,0,0,2.230000019,0,0,0,68,241,1240
5744342472,5.55396E+14,5553957443,4/12/16,11596,7.570000172,7.570000172,0,1.370000005,0.790000021,5.409999847,0,19,13,277,767,2026
5744342473,5.55396E+14,5553957443,4/13/16,4832,3.160000086,3.160000086,0,0,0,3.160000086,0,0,0,226,647,1718
5744342474,5.55396E+14,5553957443,4/14/16,17022,11.11999989,11.11999989,0,4,2.450000048,4.670000076,0,61,41,256,693,2324
5744342475,5.55396E+14,5553957443,4/15/16,16556,10.85999966,10.85999966,0,4.159999847,1.980000019,4.710000038,0,58,38,239,689,2254
5744342476,5.55396E+14,5553957443,4/16/16,5771,3.769999981,3.769999981,0,0,0,3.769999981,0,0,0,288,521,1831
5744342477,5.55396E+14,5553957443,4/17/16,655,0.430000007,0.430000007,0,0,0,0.430000007,0,0,0,46,943,1397
5744342478,5.55396E+14,5553957443,4/18/16,3727,2.430000067,2.430000067,0,0,0,2.430000067,0,0,0,206,622,1683
5744342479,5.55396E+14,5553957443,4/19/16,15482,10.10999966,10.10999966,0,4.28000021,1.659999967,4.179999828,0,69,28,249,756,2284
5744342480,5.55396E+14,5553957443,4/20/16,2713,1.769999981,1.769999981,0,0,0,1.769999981,0,0,0,148,598,1570
5744342481,5.55396E+14,5553957443,4/21/16,12346,8.06000042,8.06000042,0,2.950000048,2.160000086,2.960000038,0,47,42,177,801,2066
5744342482,5.55396E+14,5553957443,4/22/16,11682,7.630000114,7.630000114,0,1.379999995,0.629999995,5.599999905,0,25,16,270,781,2105
5744342483,5.55396E+14,5553957443,4/23/16,4112,2.690000057,2.690000057,0,0,0,2.680000067,0,0,0,272,443,1776
5744342484,5.55396E+14,5553957443,4/24/16,1807,1.179999948,1.179999948,0,0,0,1.179999948,0,0,0,104,582,1507
5744342485,5.55396E+14,5553957443,4/25/16,10946,7.190000057,7.190000057,0,2.930000067,0.569999993,3.690000057,0,51,11,201,732,2033
5744342486,5.55396E+14,5553957443,4/26/16,11886,7.760000229,7.760000229,0,2.369999886,0.930000007,4.460000038,0,40,18,238,750,2093
5744342487,5.55396E+14,5553957443,4/27/16,10538,6.880000114,6.880000114,0,1.139999986,1,4.739999771,0,16,16,206,745,1922
5744342488,5.55396E+14,5553957443,4/28/16,11393,7.630000114,7.630000114,0,3.710000038,0.75,3.170000076,0,49,13,165,727,1999
5744342489,5.55396E+14,5553957443,4/29/16,12764,8.329999924,8.329999924,0,2.789999962,0.639999986,4.909999847,0,46,15,270,709,2169
5744342490,5.55396E+14,5553957443,4/30/16,1202,0.779999971,0.779999971,0,0,0,0.779999971,0,0,0,84,506,1463
5744342491,5.55396E+14,5553957443,5/1/16,5164,3.369999886,3.369999886,0,0,0,3.369999886,0,0,0,237,436,1747
5744342492,5.55396E+14,5553957443,5/2/16,9769,6.380000114,6.380000114,0,1.059999943,0.409999996,4.900000095,0,23,9,227,724,1996
5744342493,5.55396E+14,5553957443,5/3/16,12848,8.390000343,8.390000343,0,1.5,1.200000048,5.679999828,0,26,29,247,812,2116
5744342494,5.55396E+14,5553957443,5/4/16,4249,2.769999981,2.769999981,0,0,0,2.769999981,0,0,0,224,651,1698
5744342495,5.55396E+14,5553957443,5/5/16,14331,9.510000229,9.510000229,0,3.430000067,1.659999967,4.429999828,0,44,29,241,692,2156
5744342496,5.55396E+14,5553957443,5/6/16,9632,6.289999962,6.289999962,0,1.519999981,0.540000021,4.230000019,0,21,9,229,761,1916
5744342497,5.55396E+14,5553957443,5/7/16,1868,1.220000029,1.220000029,0,0,0,1.220000029,0,0,0,96,902,1494
5744342498,5.55396E+14,5553957443,5/8/16,6083,4,4,0,0.219999999,0.469999999,3.299999952,0,3,8,210,505,1762
5744342499,5.55396E+14,5553957443,5/9/16,11611,7.579999924,7.579999924,0,2.130000114,0.889999986,4.559999943,0,59,22,251,667,2272
5744342500,5.55396E+14,5553957443,5/10/16,16358,10.71000004,10.71000004,0,3.869999886,1.610000014,5.199999809,0,61,40,265,707,2335
5744342501,5.55396E+14,5553957443,5/11/16,4926,3.220000029,3.220000029,0,0,0,3.220000029,0,0,0,195,628,1693
5744342502,5.55396E+14,5553957443,5/12/16,3121,2.039999962,2.039999962,0,0.579999983,0.400000006,1.059999943,0,8,6,48,222,741
5031342472,5.57715E+14,5577150313,4/12/16,8135,6.079999924,6.079999924,0,3.599999905,0.379999995,2.099999905,0,86,16,140,728,3405
5031342473,5.57715E+14,5577150313,4/13/16,5077,3.789999962,3.789999962,0,0.319999993,0.219999999,3.25,0,15,11,144,776,2551
5031342474,5.57715E+14,5577150313,4/14/16,8596,6.420000076,6.420000076,0,3.329999924,0.310000002,2.779999971,0,118,30,176,662,4022
5031342475,5.57715E+14,5577150313,4/15/16,12087,9.079999924,9.079999924,0,3.920000076,1.600000024,3.559999943,0,115,54,199,695,4005
5031342476,5.57715E+14,5577150313,4/16/16,14269,10.65999985,10.65999985,0,6.639999866,1.279999971,2.730000019,0,184,56,158,472,4274
5031342477,5.57715E+14,5577150313,4/17/16,12231,9.140000343,9.140000343,0,5.980000019,0.829999983,2.319999933,0,200,37,159,525,4552
5031342478,5.57715E+14,5577150313,4/18/16,9893,7.389999866,7.389999866,0,4.860000134,0.720000029,1.820000052,0,114,32,130,623,3625
5031342479,5.57715E+14,5577150313,4/19/16,12574,9.420000076,9.420000076,0,7.019999981,0.639999986,1.75999999,0,108,23,111,733,3501
5031342480,5.57715E+14,5577150313,4/20/16,8330,6.21999979,6.21999979,0,4.119999886,0.340000004,1.75999999,0,87,16,113,773,3192
5031342481,5.57715E+14,5577150313,4/21/16,10830,8.090000153,8.090000153,0,3.650000095,1.659999967,2.779999971,0,110,74,175,670,4018
5031342482,5.57715E+14,5577150313,4/22/16,9172,6.849999905,6.849999905,0,2.420000076,0.790000021,3.299999952,0,62,30,200,823,3329
5031342483,5.57715E+14,5577150313,4/23/16,7638,5.710000038,5.710000038,0,1.210000038,0.360000014,4.139999866,0,24,24,223,627,3152
5031342484,5.57715E+14,5577150313,4/24/16,15764,11.77999973,11.77999973,0,7.650000095,2.150000095,1.980000019,0,210,65,141,425,4392
5031342485,5.57715E+14,5577150313,4/25/16,6393,4.78000021,4.78000021,0,1.350000024,0.670000017,2.75999999,0,61,38,214,743,3374
5031342486,5.57715E+14,5577150313,4/26/16,5325,3.980000019,3.980000019,0,0.850000024,0.649999976,2.470000029,0,38,32,181,759,3088
5031342487,5.57715E+14,5577150313,4/27/16,6805,5.139999866,5.139999866,0,1.809999943,0.400000006,2.930000067,0,63,16,190,773,3294
5031342488,5.57715E+14,5577150313,4/28/16,9841,7.429999828,7.429999828,0,3.25,1.169999957,3.00999999,0,99,51,141,692,3580
5031342489,5.57715E+14,5577150313,4/29/16,7924,5.920000076,5.920000076,0,2.839999914,0.610000014,2.470000029,0,97,36,165,739,3544
5031342490,5.57715E+14,5577150313,4/30/16,12363,9.239999771,9.239999771,0,5.829999924,0.790000021,2.609999895,0,207,45,163,621,4501
5031342491,5.57715E+14,5577150313,5/1/16,13368,9.989999771,9.989999771,0,5.309999943,1.440000057,3.24000001,0,194,72,178,499,4546
5031342492,5.57715E+14,5577150313,5/2/16,7439,5.559999943,5.559999943,0,1.120000005,0.349999994,4.070000172,0,37,20,235,732,3014
5031342493,5.57715E+14,5577150313,5/3/16,11045,8.25,8.25,0,4.519999981,0.150000006,3.569999933,0,97,8,212,580,3795
5031342494,5.57715E+14,5577150313,5/4/16,5206,3.890000105,3.890000105,0,1.559999943,0.25,2.079999924,0,25,9,141,631,2755
5031342495,5.57715E+14,5577150313,5/5/16,7550,5.639999866,5.639999866,0,2.5,0.469999999,2.670000076,0,45,21,143,1153,3004
5031342496,5.57715E+14,5577150313,5/6/16,4950,3.700000048,3.700000048,0,1.929999948,0.319999993,1.450000048,0,41,16,79,1304,2643
5031342497,5.57715E+14,5577150313,5/7/16,0,0,0,0,0,0,0,0,0,0,0,1440,1819
5031342498,5.57715E+14,5577150313,5/8/16,0,0,0,0,0,0,0,0,0,0,0,1440,1819
5031342499,5.57715E+14,5577150313,5/9/16,3421,2.559999943,2.559999943,0,1.429999948,0.140000001,0.99000001,0,34,11,70,1099,2489
5031342500,5.57715E+14,5577150313,5/10/16,8869,6.650000095,6.650000095,0,2.559999943,0.75,3.349999905,0,104,37,194,639,3841
5031342501,5.57715E+14,5577150313,5/11/16,4038,3.039999962,3.039999962,0,1.830000043,0.300000012,0.889999986,0,45,15,63,257,1665
6616042472,6.11767E+14,6117666160,4/12/16,0,0,0,0,0,0,0,0,0,0,0,1440,1496
6616042473,6.11767E+14,6117666160,4/13/16,0,0,0,0,0,0,0,0,0,0,0,1440,1496
6616042474,6.11767E+14,6117666160,4/14/16,0,0,0,0,0,0,0,0,0,0,0,1440,1496
6616042475,6.11767E+14,6117666160,4/15/16,14019,10.59000015,10.59000015,0,0,0.280000001,10.30000019,0,0,6,513,921,2865
6616042476,6.11767E+14,6117666160,4/16/16,14450,10.90999985,10.90999985,0,0.579999983,0.850000024,9.479999542,0,7,15,518,502,2828
6616042477,6.11767E+14,6117666160,4/17/16,7150,5.400000095,5.400000095,0,0,0,5.400000095,0,0,0,312,702,2225
6616042478,6.11767E+14,6117666160,4/18/16,5153,3.910000086,3.910000086,0,0,0,3.890000105,0,0,0,241,759,2018
6616042479,6.11767E+14,6117666160,4/19/16,11135,8.409999847,8.409999847,0,0,0,8.409999847,0,0,0,480,425,2606
6616042480,6.11767E+14,6117666160,4/20/16,10449,8.020000458,8.020000458,0,2.029999971,0.479999989,5.519999981,0,26,10,349,587,2536
6616042481,6.11767E+14,6117666160,4/21/16,19542,15.01000023,15.01000023,0,0.980000019,0.400000006,5.619999886,0,11,19,294,579,4900
6616042482,6.11767E+14,6117666160,4/22/16,8206,6.199999809,6.199999809,0,0,0,6.199999809,0,0,0,402,413,2409
6616042483,6.11767E+14,6117666160,4/23/16,11495,8.680000305,8.680000305,0,0,0,8.680000305,0,0,0,512,468,2651
6616042484,6.11767E+14,6117666160,4/24/16,7623,5.760000229,5.760000229,0,0,0,5.760000229,0,0,0,362,711,2305
6616042485,6.11767E+14,6117666160,4/25/16,0,0,0,0,0,0,0,0,0,0,0,1440,1497
6616042486,6.11767E+14,6117666160,4/26/16,9543,7.210000038,7.210000038,0,0,0.340000004,6.869999886,0,0,7,352,1077,2450
6616042487,6.11767E+14,6117666160,4/27/16,9411,7.110000134,7.110000134,0,0,0,7.110000134,0,0,0,458,417,2576
